country,year,region,income,death
Argentina,2005,Latin America & Caribbean,2,7.763
Argentina,2006,Latin America & Caribbean,2,7.753
Argentina,2007,Latin America & Caribbean,2,7.744
Argentina,2008,Latin America & Caribbean,2,7.738
Argentina,2009,Latin America & Caribbean,2,7.732
Argentina,2010,Latin America & Caribbean,2,7.728
Argentina,2011,Latin America & Caribbean,2,7.724
Argentina,2012,Latin America & Caribbean,2,7.72
Argentina,2013,Latin America & Caribbean,2,7.713
Aruba,1960,Latin America & Caribbean,3,6.389
Aruba,1961,Latin America & Caribbean,3,6.243
Aruba,1962,Latin America & Caribbean,3,6.12
Aruba,1963,Latin America & Caribbean,3,6.015
Aruba,1964,Latin America & Caribbean,3,5.922
Aruba,1965,Latin America & Caribbean,3,5.841
Aruba,1966,Latin America & Caribbean,3,5.771
Aruba,1967,Latin America & Caribbean,3,5.717
Aruba,1968,Latin America & Caribbean,3,5.682
Aruba,1969,Latin America & Caribbean,3,5.666
Aruba,1970,Latin America & Caribbean,3,5.671
Aruba,1971,Latin America & Caribbean,3,5.698
Aruba,1972,Latin America & Caribbean,3,5.746
Aruba,1973,Latin America & Caribbean,3,5.812
Aruba,1974,Latin America & Caribbean,3,5.892
Aruba,1975,Latin America & Caribbean,3,5.981
Aruba,1976,Latin America & Caribbean,3,6.07
Aruba,1977,Latin America & Caribbean,3,6.157
Aruba,1978,Latin America & Caribbean,3,6.237
Aruba,1979,Latin America & Caribbean,3,6.309
Aruba,1980,Latin America & Caribbean,3,6.376
Aruba,1981,Latin America & Caribbean,3,6.445
Aruba,1982,Latin America & Caribbean,3,6.519
Aruba,1983,Latin America & Caribbean,3,6.603
Aruba,1984,Latin America & Caribbean,3,6.694
Aruba,1985,Latin America & Caribbean,3,6.786
Aruba,1986,Latin America & Caribbean,3,6.874
Aruba,1987,Latin America & Caribbean,3,6.949
Aruba,1988,Latin America & Caribbean,3,7.007
Aruba,1989,Latin America & Caribbean,3,7.045
Aruba,1990,Latin America & Caribbean,3,7.061
Aruba,1991,Latin America & Caribbean,3,7.057
Aruba,1992,Latin America & Caribbean,3,7.037
Aruba,1993,Latin America & Caribbean,3,7.007
Aruba,1994,Latin America & Caribbean,3,6.975
Aruba,1995,Latin America & Caribbean,3,6.944
Aruba,1996,Latin America & Caribbean,3,6.922
Aruba,1997,Latin America & Caribbean,3,6.911
Aruba,1998,Latin America & Caribbean,3,6.914
Aruba,1999,Latin America & Caribbean,3,6.934
Aruba,2000,Latin America & Caribbean,3,6.97
Aruba,2001,Latin America & Caribbean,3,7.02
Aruba,2002,Latin America & Caribbean,3,7.08
Aruba,2003,Latin America & Caribbean,3,7.147
Aruba,2004,Latin America & Caribbean,3,7.222
Aruba,2005,Latin America & Caribbean,3,7.305
Aruba,2006,Latin America & Caribbean,3,7.4
Aruba,2007,Latin America & Caribbean,3,7.508
Aruba,2008,Latin America & Caribbean,3,7.629
Aruba,2009,Latin America & Caribbean,3,7.763
Aruba,2010,Latin America & Caribbean,3,7.906
Aruba,2011,Latin America & Caribbean,3,8.055
Aruba,2012,Latin America & Caribbean,3,8.207
Aruba,2013,Latin America & Caribbean,3,8.359
"Bahamas, The",1960,Latin America & Caribbean,3,8.285
"Bahamas, The",1961,Latin America & Caribbean,3,8.028
"Bahamas, The",1962,Latin America & Caribbean,3,7.776
"Bahamas, The",1963,Latin America & Caribbean,3,7.53
"Bahamas, The",1964,Latin America & Caribbean,3,7.295
"Bahamas, The",1965,Latin America & Caribbean,3,7.077
"Bahamas, The",1966,Latin America & Caribbean,3,6.887
"Bahamas, The",1967,Latin America & Caribbean,3,6.727
"Bahamas, The",1968,Latin America & Caribbean,3,6.6
"Bahamas, The",1969,Latin America & Caribbean,3,6.503
"Bahamas, The",1970,Latin America & Caribbean,3,6.429
"Bahamas, The",1971,Latin America & Caribbean,3,6.37
"Bahamas, The",1972,Latin America & Caribbean,3,6.315
"Bahamas, The",1973,Latin America & Caribbean,3,6.255
"Bahamas, The",1974,Latin America & Caribbean,3,6.188
"Bahamas, The",1975,Latin America & Caribbean,3,6.113
"Bahamas, The",1976,Latin America & Caribbean,3,6.035
"Bahamas, The",1977,Latin America & Caribbean,3,5.962
"Bahamas, The",1978,Latin America & Caribbean,3,5.897
"Bahamas, The",1979,Latin America & Caribbean,3,5.843
"Bahamas, The",1980,Latin America & Caribbean,3,5.797
"Bahamas, The",1981,Latin America & Caribbean,3,5.757
"Bahamas, The",1982,Latin America & Caribbean,3,5.72
"Bahamas, The",1983,Latin America & Caribbean,3,5.684
"Bahamas, The",1984,Latin America & Caribbean,3,5.647
"Bahamas, The",1985,Latin America & Caribbean,3,5.61
"Bahamas, The",1986,Latin America & Caribbean,3,5.575
"Bahamas, The",1987,Latin America & Caribbean,3,5.544
"Bahamas, The",1988,Latin America & Caribbean,3,5.52
"Bahamas, The",1989,Latin America & Caribbean,3,5.502
"Bahamas, The",1990,Latin America & Caribbean,3,5.495
"Bahamas, The",1991,Latin America & Caribbean,3,5.5
"Bahamas, The",1992,Latin America & Caribbean,3,5.516
"Bahamas, The",1993,Latin America & Caribbean,3,5.542
"Bahamas, The",1994,Latin America & Caribbean,3,5.575
"Bahamas, The",1995,Latin America & Caribbean,3,5.608
"Bahamas, The",1996,Latin America & Caribbean,3,5.632
"Bahamas, The",1997,Latin America & Caribbean,3,5.645
"Bahamas, The",1998,Latin America & Caribbean,3,5.643
"Bahamas, The",1999,Latin America & Caribbean,3,5.629
"Bahamas, The",2000,Latin America & Caribbean,3,5.607
"Bahamas, The",2001,Latin America & Caribbean,3,5.585
"Bahamas, The",2002,Latin America & Caribbean,3,5.571
"Bahamas, The",2003,Latin America & Caribbean,3,5.573
"Bahamas, The",2004,Latin America & Caribbean,3,5.592
"Bahamas, The",2005,Latin America & Caribbean,3,5.627
"Bahamas, The",2006,Latin America & Caribbean,3,5.676
"Bahamas, The",2007,Latin America & Caribbean,3,5.73
"Bahamas, The",2008,Latin America & Caribbean,3,5.787
"Bahamas, The",2009,Latin America & Caribbean,3,5.843
"Bahamas, The",2010,Latin America & Caribbean,3,5.9
"Bahamas, The",2011,Latin America & Caribbean,3,5.958
"Bahamas, The",2012,Latin America & Caribbean,3,6.02
"Bahamas, The",2013,Latin America & Caribbean,3,6.089
Barbados,1960,Latin America & Caribbean,3,12.421
Barbados,1961,Latin America & Caribbean,3,12.133
Barbados,1962,Latin America & Caribbean,3,11.844
Barbados,1963,Latin America & Caribbean,3,11.568
Barbados,1964,Latin America & Caribbean,3,11.313
Barbados,1965,Latin America & Caribbean,3,11.086
Barbados,1966,Latin America & Caribbean,3,10.886
Barbados,1967,Latin America & Caribbean,3,10.71
Barbados,1968,Latin America & Caribbean,3,10.553
Barbados,1969,Latin America & Caribbean,3,10.418
Barbados,1970,Latin America & Caribbean,3,10.307
Barbados,1971,Latin America & Caribbean,3,10.226
Barbados,1972,Latin America & Caribbean,3,10.175
Barbados,1973,Latin America & Caribbean,3,10.151
Barbados,1974,Latin America & Caribbean,3,10.152
Barbados,1975,Latin America & Caribbean,3,10.173
Barbados,1976,Latin America & Caribbean,3,10.21
Barbados,1977,Latin America & Caribbean,3,10.257
Barbados,1978,Latin America & Caribbean,3,10.304
Barbados,1979,Latin America & Caribbean,3,10.347
Barbados,1980,Latin America & Caribbean,3,10.376
Barbados,1981,Latin America & Caribbean,3,10.387
Barbados,1982,Latin America & Caribbean,3,10.379
Barbados,1983,Latin America & Caribbean,3,10.353
Barbados,1984,Latin America & Caribbean,3,10.307
Barbados,1985,Latin America & Caribbean,3,10.242
Barbados,1986,Latin America & Caribbean,3,10.157
Barbados,1987,Latin America & Caribbean,3,10.058
Barbados,1988,Latin America & Caribbean,3,9.951
Barbados,1989,Latin America & Caribbean,3,9.844
Barbados,1990,Latin America & Caribbean,3,9.747
Barbados,1991,Latin America & Caribbean,3,9.67
Barbados,1992,Latin America & Caribbean,3,9.617
Barbados,1993,Latin America & Caribbean,3,9.591
Barbados,1994,Latin America & Caribbean,3,9.592
Barbados,1995,Latin America & Caribbean,3,9.621
Barbados,1996,Latin America & Caribbean,3,9.675
Barbados,1997,Latin America & Caribbean,3,9.744
Barbados,1998,Latin America & Caribbean,3,9.817
Barbados,1999,Latin America & Caribbean,3,9.887
Barbados,2000,Latin America & Caribbean,3,9.941
Barbados,2001,Latin America & Caribbean,3,9.97
Barbados,2002,Latin America & Caribbean,3,9.971
Barbados,2003,Latin America & Caribbean,3,9.941
Barbados,2004,Latin America & Caribbean,3,9.883
Barbados,2005,Latin America & Caribbean,3,9.799
Barbados,2006,Latin America & Caribbean,3,9.697
Barbados,2007,Latin America & Caribbean,3,9.586
Barbados,2008,Latin America & Caribbean,3,9.478
Barbados,2009,Latin America & Caribbean,3,9.377
Barbados,2010,Latin America & Caribbean,3,9.289
Barbados,2011,Latin America & Caribbean,3,9.214
Barbados,2012,Latin America & Caribbean,3,9.15
Barbados,2013,Latin America & Caribbean,3,9.096
Belize,1960,Latin America & Caribbean,2,11.181
Belize,1961,Latin America & Caribbean,2,10.86
Belize,1962,Latin America & Caribbean,2,10.54
Belize,1963,Latin America & Caribbean,2,10.22
Belize,1964,Latin America & Caribbean,2,9.902
Belize,1965,Latin America & Caribbean,2,9.592
Belize,1966,Latin America & Caribbean,2,9.295
Belize,1967,Latin America & Caribbean,2,9.017
Belize,1968,Latin America & Caribbean,2,8.762
Belize,1969,Latin America & Caribbean,2,8.53
Belize,1970,Latin America & Caribbean,2,8.323
Belize,1971,Latin America & Caribbean,2,8.141
Belize,1972,Latin America & Caribbean,2,7.977
Belize,1973,Latin America & Caribbean,2,7.825
Belize,1974,Latin America & Caribbean,2,7.68
Belize,1975,Latin America & Caribbean,2,7.533
Belize,1976,Latin America & Caribbean,2,7.376
Belize,1977,Latin America & Caribbean,2,7.207
Belize,1978,Latin America & Caribbean,2,7.024
Belize,1979,Latin America & Caribbean,2,6.828
Belize,1980,Latin America & Caribbean,2,6.621
Belize,1981,Latin America & Caribbean,2,6.407
Belize,1982,Latin America & Caribbean,2,6.195
Belize,1983,Latin America & Caribbean,2,5.995
Belize,1984,Latin America & Caribbean,2,5.813
Belize,1985,Latin America & Caribbean,2,5.659
Belize,1986,Latin America & Caribbean,2,5.543
Belize,1987,Latin America & Caribbean,2,5.466
Belize,1988,Latin America & Caribbean,2,5.426
Belize,1989,Latin America & Caribbean,2,5.419
Belize,1990,Latin America & Caribbean,2,5.442
Belize,1991,Latin America & Caribbean,2,5.486
Belize,1992,Latin America & Caribbean,2,5.542
Belize,1993,Latin America & Caribbean,2,5.598
Belize,1994,Latin America & Caribbean,2,5.645
Belize,1995,Latin America & Caribbean,2,5.674
Belize,1996,Latin America & Caribbean,2,5.68
Belize,1997,Latin America & Caribbean,2,5.663
Belize,1998,Latin America & Caribbean,2,5.625
Belize,1999,Latin America & Caribbean,2,5.565
Belize,2000,Latin America & Caribbean,2,5.487
Belize,2001,Latin America & Caribbean,2,5.393
Belize,2002,Latin America & Caribbean,2,5.29
Belize,2003,Latin America & Caribbean,2,5.183
Belize,2004,Latin America & Caribbean,2,5.078
Belize,2005,Latin America & Caribbean,2,4.978
Belize,2006,Latin America & Caribbean,2,4.885
Belize,2007,Latin America & Caribbean,2,4.8
Belize,2008,Latin America & Caribbean,2,4.721
Belize,2009,Latin America & Caribbean,2,4.651
Belize,2010,Latin America & Caribbean,2,4.591
Belize,2011,Latin America & Caribbean,2,4.541
Belize,2012,Latin America & Caribbean,2,4.5
Belize,2013,Latin America & Caribbean,2,4.466
Bolivia,1960,Latin America & Caribbean,1,22.267
Bolivia,1961,Latin America & Caribbean,1,21.977
Bolivia,1962,Latin America & Caribbean,1,21.689
Bolivia,1963,Latin America & Caribbean,1,21.405
Bolivia,1964,Latin America & Caribbean,1,21.128
Bolivia,1965,Latin America & Caribbean,1,20.863
Bolivia,1966,Latin America & Caribbean,1,20.618
Bolivia,1967,Latin America & Caribbean,1,20.39
Bolivia,1968,Latin America & Caribbean,1,20.173
Bolivia,1969,Latin America & Caribbean,1,19.954
Bolivia,1970,Latin America & Caribbean,1,19.712
Bolivia,1971,Latin America & Caribbean,1,19.421
Bolivia,1972,Latin America & Caribbean,1,19.066
Bolivia,1973,Latin America & Caribbean,1,18.639
Bolivia,1974,Latin America & Caribbean,1,18.142
Bolivia,1975,Latin America & Caribbean,1,17.583
Bolivia,1976,Latin America & Caribbean,1,16.977
Bolivia,1977,Latin America & Caribbean,1,16.349
Bolivia,1978,Latin America & Caribbean,1,15.725
Bolivia,1979,Latin America & Caribbean,1,15.119
Bolivia,1980,Latin America & Caribbean,1,14.544
Bolivia,1981,Latin America & Caribbean,1,14.005
Bolivia,1982,Latin America & Caribbean,1,13.498
Bolivia,1983,Latin America & Caribbean,1,13.019
Bolivia,1984,Latin America & Caribbean,1,12.572
Bolivia,1985,Latin America & Caribbean,1,12.156
Bolivia,1986,Latin America & Caribbean,1,11.771
Bolivia,1987,Latin America & Caribbean,1,11.415
Bolivia,1988,Latin America & Caribbean,1,11.084
Bolivia,1989,Latin America & Caribbean,1,10.775
Bolivia,1990,Latin America & Caribbean,1,10.486
Bolivia,1991,Latin America & Caribbean,1,10.217
Bolivia,1992,Latin America & Caribbean,1,9.967
Bolivia,1993,Latin America & Caribbean,1,9.733
Bolivia,1994,Latin America & Caribbean,1,9.513
Bolivia,1995,Latin America & Caribbean,1,9.307
Bolivia,1996,Latin America & Caribbean,1,9.112
Bolivia,1997,Latin America & Caribbean,1,8.928
Bolivia,1998,Latin America & Caribbean,1,8.755
Bolivia,1999,Latin America & Caribbean,1,8.592
Bolivia,2000,Latin America & Caribbean,1,8.436
Bolivia,2001,Latin America & Caribbean,1,8.287
Bolivia,2002,Latin America & Caribbean,1,8.146
Bolivia,2003,Latin America & Caribbean,1,8.012
Bolivia,2004,Latin America & Caribbean,1,7.884
Bolivia,2005,Latin America & Caribbean,1,7.764
Bolivia,2006,Latin America & Caribbean,1,7.652
Bolivia,2007,Latin America & Caribbean,1,7.548
Bolivia,2008,Latin America & Caribbean,1,7.454
Bolivia,2009,Latin America & Caribbean,1,7.368
Bolivia,2010,Latin America & Caribbean,1,7.289
Bolivia,2011,Latin America & Caribbean,1,7.218
Bolivia,2012,Latin America & Caribbean,1,7.152
Bolivia,2013,Latin America & Caribbean,1,7.091
Brazil,1960,Latin America & Caribbean,2,13.214
Brazil,1961,Latin America & Caribbean,2,12.926
Brazil,1962,Latin America & Caribbean,2,12.634
Brazil,1963,Latin America & Caribbean,2,12.336
Brazil,1964,Latin America & Caribbean,2,12.036
Brazil,1965,Latin America & Caribbean,2,11.737
Brazil,1966,Latin America & Caribbean,2,11.443
Brazil,1967,Latin America & Caribbean,2,11.159
Brazil,1968,Latin America & Caribbean,2,10.889
Brazil,1969,Latin America & Caribbean,2,10.635
Brazil,1970,Latin America & Caribbean,2,10.399
Brazil,1971,Latin America & Caribbean,2,10.179
Brazil,1972,Latin America & Caribbean,2,9.973
Brazil,1973,Latin America & Caribbean,2,9.778
Brazil,1974,Latin America & Caribbean,2,9.593
Brazil,1975,Latin America & Caribbean,2,9.418
Brazil,1976,Latin America & Caribbean,2,9.254
Brazil,1977,Latin America & Caribbean,2,9.101
Brazil,1978,Latin America & Caribbean,2,8.956
Brazil,1979,Latin America & Caribbean,2,8.817
Brazil,1980,Latin America & Caribbean,2,8.677
Brazil,1981,Latin America & Caribbean,2,8.531
Brazil,1982,Latin America & Caribbean,2,8.374
Brazil,1983,Latin America & Caribbean,2,8.206
Brazil,1984,Latin America & Caribbean,2,8.027
Brazil,1985,Latin America & Caribbean,2,7.842
Brazil,1986,Latin America & Caribbean,2,7.654
Brazil,1987,Latin America & Caribbean,2,7.473
Brazil,1988,Latin America & Caribbean,2,7.303
Brazil,1989,Latin America & Caribbean,2,7.149
Brazil,1990,Latin America & Caribbean,2,7.013
Brazil,1991,Latin America & Caribbean,2,6.895
Brazil,1992,Latin America & Caribbean,2,6.793
Brazil,1993,Latin America & Caribbean,2,6.705
Brazil,1994,Latin America & Caribbean,2,6.629
Brazil,1995,Latin America & Caribbean,2,6.565
Brazil,1996,Latin America & Caribbean,2,6.512
Brazil,1997,Latin America & Caribbean,2,6.469
Brazil,1998,Latin America & Caribbean,2,6.434
Brazil,1999,Latin America & Caribbean,2,6.407
Brazil,2000,Latin America & Caribbean,2,6.385
Brazil,2001,Latin America & Caribbean,2,6.367
Brazil,2002,Latin America & Caribbean,2,6.354
Brazil,2003,Latin America & Caribbean,2,6.343
Brazil,2004,Latin America & Caribbean,2,6.336
Brazil,2005,Latin America & Caribbean,2,6.332
Brazil,2006,Latin America & Caribbean,2,6.332
Brazil,2007,Latin America & Caribbean,2,6.337
Brazil,2008,Latin America & Caribbean,2,6.348
Brazil,2009,Latin America & Caribbean,2,6.364
Brazil,2010,Latin America & Caribbean,2,6.386
Brazil,2011,Latin America & Caribbean,2,6.412
Brazil,2012,Latin America & Caribbean,2,6.443
Brazil,2013,Latin America & Caribbean,2,6.478
Chile,1960,Latin America & Caribbean,3,12.841
Chile,1961,Latin America & Caribbean,3,12.601
Chile,1962,Latin America & Caribbean,3,12.321
Chile,1963,Latin America & Caribbean,3,12.003
Chile,1964,Latin America & Caribbean,3,11.656
Chile,1965,Latin America & Caribbean,3,11.289
Chile,1966,Latin America & Caribbean,3,10.914
Chile,1967,Latin America & Caribbean,3,10.543
Chile,1968,Latin America & Caribbean,3,10.184
Chile,1969,Latin America & Caribbean,3,9.843
Chile,1970,Latin America & Caribbean,3,9.52
Chile,1971,Latin America & Caribbean,3,9.211
Chile,1972,Latin America & Caribbean,3,8.908
Chile,1973,Latin America & Caribbean,3,8.607
Chile,1974,Latin America & Caribbean,3,8.309
Chile,1975,Latin America & Caribbean,3,8.014
Chile,1976,Latin America & Caribbean,3,7.728
Chile,1977,Latin America & Caribbean,3,7.454
Chile,1978,Latin America & Caribbean,3,7.198
Chile,1979,Latin America & Caribbean,3,6.962
Chile,1980,Latin America & Caribbean,3,6.749
Chile,1981,Latin America & Caribbean,3,6.562
Chile,1982,Latin America & Caribbean,3,6.397
Chile,1983,Latin America & Caribbean,3,6.254
Chile,1984,Latin America & Caribbean,3,6.13
Chile,1985,Latin America & Caribbean,3,6.022
Chile,1986,Latin America & Caribbean,3,5.927
Chile,1987,Latin America & Caribbean,3,5.842
Chile,1988,Latin America & Caribbean,3,5.763
Chile,1989,Latin America & Caribbean,3,5.688
Chile,1990,Latin America & Caribbean,3,5.617
Chile,1991,Latin America & Caribbean,3,5.552
Chile,1992,Latin America & Caribbean,3,5.494
Chile,1993,Latin America & Caribbean,3,5.443
Chile,1994,Latin America & Caribbean,3,5.399
Chile,1995,Latin America & Caribbean,3,5.357
Chile,1996,Latin America & Caribbean,3,5.312
Chile,1997,Latin America & Caribbean,3,5.262
Chile,1998,Latin America & Caribbean,3,5.207
Chile,1999,Latin America & Caribbean,3,5.15
Chile,2000,Latin America & Caribbean,3,5.099
Chile,2001,Latin America & Caribbean,3,5.063
Chile,2002,Latin America & Caribbean,3,5.05
Chile,2003,Latin America & Caribbean,3,5.063
Chile,2004,Latin America & Caribbean,3,5.101
Chile,2005,Latin America & Caribbean,3,5.158
Chile,2006,Latin America & Caribbean,3,5.227
Chile,2007,Latin America & Caribbean,3,5.297
Chile,2008,Latin America & Caribbean,3,5.359
Chile,2009,Latin America & Caribbean,3,5.411
Chile,2010,Latin America & Caribbean,3,5.451
Chile,2011,Latin America & Caribbean,3,5.483
Chile,2012,Latin America & Caribbean,3,5.511
Chile,2013,Latin America & Caribbean,3,5.542
Colombia,1960,Latin America & Caribbean,2,12.183
Colombia,1961,Latin America & Caribbean,2,11.845
Colombia,1962,Latin America & Caribbean,2,11.537
Colombia,1963,Latin America & Caribbean,2,11.247
Colombia,1964,Latin America & Caribbean,2,10.967
Colombia,1965,Latin America & Caribbean,2,10.691
Colombia,1966,Latin America & Caribbean,2,10.417
Colombia,1967,Latin America & Caribbean,2,10.146
Colombia,1968,Latin America & Caribbean,2,9.88
Colombia,1969,Latin America & Caribbean,2,9.62
Colombia,1970,Latin America & Caribbean,2,9.365
Colombia,1971,Latin America & Caribbean,2,9.117
Colombia,1972,Latin America & Caribbean,2,8.88
Colombia,1973,Latin America & Caribbean,2,8.652
Colombia,1974,Latin America & Caribbean,2,8.432
Colombia,1975,Latin America & Caribbean,2,8.216
Colombia,1976,Latin America & Caribbean,2,7.996
Colombia,1977,Latin America & Caribbean,2,7.769
Colombia,1978,Latin America & Caribbean,2,7.536
Colombia,1979,Latin America & Caribbean,2,7.3
Colombia,1980,Latin America & Caribbean,2,7.071
Colombia,1981,Latin America & Caribbean,2,6.859
Colombia,1982,Latin America & Caribbean,2,6.673
Colombia,1983,Latin America & Caribbean,2,6.52
Colombia,1984,Latin America & Caribbean,2,6.403
Colombia,1985,Latin America & Caribbean,2,6.321
Colombia,1986,Latin America & Caribbean,2,6.273
Colombia,1987,Latin America & Caribbean,2,6.25
Colombia,1988,Latin America & Caribbean,2,6.241
Colombia,1989,Latin America & Caribbean,2,6.239
Colombia,1990,Latin America & Caribbean,2,6.234
Colombia,1991,Latin America & Caribbean,2,6.218
Colombia,1992,Latin America & Caribbean,2,6.188
Colombia,1993,Latin America & Caribbean,2,6.143
Colombia,1994,Latin America & Caribbean,2,6.082
Colombia,1995,Latin America & Caribbean,2,6.009
Colombia,1996,Latin America & Caribbean,2,5.928
Colombia,1997,Latin America & Caribbean,2,5.847
Colombia,1998,Latin America & Caribbean,2,5.774
Colombia,1999,Latin America & Caribbean,2,5.711
Colombia,2000,Latin America & Caribbean,2,5.659
Colombia,2001,Latin America & Caribbean,2,5.62
Colombia,2002,Latin America & Caribbean,2,5.588
Colombia,2003,Latin America & Caribbean,2,5.562
Colombia,2004,Latin America & Caribbean,2,5.541
Colombia,2005,Latin America & Caribbean,2,5.526
Colombia,2006,Latin America & Caribbean,2,5.516
Colombia,2007,Latin America & Caribbean,2,5.511
Colombia,2008,Latin America & Caribbean,2,5.512
Colombia,2009,Latin America & Caribbean,2,5.518
Colombia,2010,Latin America & Caribbean,2,5.529
Colombia,2011,Latin America & Caribbean,2,5.545
Colombia,2012,Latin America & Caribbean,2,5.564
Colombia,2013,Latin America & Caribbean,2,5.588
Costa Rica,1960,Latin America & Caribbean,2,11.03
Costa Rica,1961,Latin America & Caribbean,2,10.683
Costa Rica,1962,Latin America & Caribbean,2,10.32
Costa Rica,1963,Latin America & Caribbean,2,9.94
Costa Rica,1964,Latin America & Caribbean,2,9.548
Costa Rica,1965,Latin America & Caribbean,2,9.151
Costa Rica,1966,Latin America & Caribbean,2,8.759
Costa Rica,1967,Latin America & Caribbean,2,8.38
Costa Rica,1968,Latin America & Caribbean,2,8.022
Costa Rica,1969,Latin America & Caribbean,2,7.69
Costa Rica,1970,Latin America & Caribbean,2,7.385
Costa Rica,1971,Latin America & Caribbean,2,7.105
Costa Rica,1972,Latin America & Caribbean,2,6.844
Costa Rica,1973,Latin America & Caribbean,2,6.597
Costa Rica,1974,Latin America & Caribbean,2,6.362
Costa Rica,1975,Latin America & Caribbean,2,6.136
Costa Rica,1976,Latin America & Caribbean,2,5.916
Costa Rica,1977,Latin America & Caribbean,2,5.702
Costa Rica,1978,Latin America & Caribbean,2,5.497
Costa Rica,1979,Latin America & Caribbean,2,5.3
Costa Rica,1980,Latin America & Caribbean,2,5.117
Costa Rica,1981,Latin America & Caribbean,2,4.949
Costa Rica,1982,Latin America & Caribbean,2,4.802
Costa Rica,1983,Latin America & Caribbean,2,4.675
Costa Rica,1984,Latin America & Caribbean,2,4.569
Costa Rica,1985,Latin America & Caribbean,2,4.481
Costa Rica,1986,Latin America & Caribbean,2,4.409
Costa Rica,1987,Latin America & Caribbean,2,4.348
Costa Rica,1988,Latin America & Caribbean,2,4.294
Costa Rica,1989,Latin America & Caribbean,2,4.243
Costa Rica,1990,Latin America & Caribbean,2,4.195
Costa Rica,1991,Latin America & Caribbean,2,4.149
Costa Rica,1992,Latin America & Caribbean,2,4.106
Costa Rica,1993,Latin America & Caribbean,2,4.068
Costa Rica,1994,Latin America & Caribbean,2,4.034
Costa Rica,1995,Latin America & Caribbean,2,4.005
Costa Rica,1996,Latin America & Caribbean,2,3.981
Costa Rica,1997,Latin America & Caribbean,2,3.963
Costa Rica,1998,Latin America & Caribbean,2,3.951
Costa Rica,1999,Latin America & Caribbean,2,3.945
Costa Rica,2000,Latin America & Caribbean,2,3.946
Costa Rica,2001,Latin America & Caribbean,2,3.954
Costa Rica,2002,Latin America & Caribbean,2,3.969
Costa Rica,2003,Latin America & Caribbean,2,3.989
Costa Rica,2004,Latin America & Caribbean,2,4.015
Costa Rica,2005,Latin America & Caribbean,2,4.043
Costa Rica,2006,Latin America & Caribbean,2,4.072
Costa Rica,2007,Latin America & Caribbean,2,4.099
Costa Rica,2008,Latin America & Caribbean,2,4.125
Costa Rica,2009,Latin America & Caribbean,2,4.148
Costa Rica,2010,Latin America & Caribbean,2,4.17
Costa Rica,2011,Latin America & Caribbean,2,4.19
Costa Rica,2012,Latin America & Caribbean,2,4.212
Costa Rica,2013,Latin America & Caribbean,2,4.236
Cuba,1960,Latin America & Caribbean,2,8.83
Cuba,1961,Latin America & Caribbean,2,8.683
Cuba,1962,Latin America & Caribbean,2,8.521
Cuba,1963,Latin America & Caribbean,2,8.335
Cuba,1964,Latin America & Caribbean,2,8.123
Cuba,1965,Latin America & Caribbean,2,7.886
Cuba,1966,Latin America & Caribbean,2,7.633
Cuba,1967,Latin America & Caribbean,2,7.38
Cuba,1968,Latin America & Caribbean,2,7.139
Cuba,1969,Latin America & Caribbean,2,6.918
Cuba,1970,Latin America & Caribbean,2,6.718
Cuba,1971,Latin America & Caribbean,2,6.539
Cuba,1972,Latin America & Caribbean,2,6.374
Cuba,1973,Latin America & Caribbean,2,6.224
Cuba,1974,Latin America & Caribbean,2,6.091
Cuba,1975,Latin America & Caribbean,2,5.98
Cuba,1976,Latin America & Caribbean,2,5.898
Cuba,1977,Latin America & Caribbean,2,5.848
Cuba,1978,Latin America & Caribbean,2,5.832
Cuba,1979,Latin America & Caribbean,2,5.85
Cuba,1980,Latin America & Caribbean,2,5.898
Cuba,1981,Latin America & Caribbean,2,5.973
Cuba,1982,Latin America & Caribbean,2,6.069
Cuba,1983,Latin America & Caribbean,2,6.177
Cuba,1984,Latin America & Caribbean,2,6.291
Cuba,1985,Latin America & Caribbean,2,6.409
Cuba,1986,Latin America & Caribbean,2,6.529
Cuba,1987,Latin America & Caribbean,2,6.651
Cuba,1988,Latin America & Caribbean,2,6.772
Cuba,1989,Latin America & Caribbean,2,6.887
Cuba,1990,Latin America & Caribbean,2,6.988
Cuba,1991,Latin America & Caribbean,2,7.066
Cuba,1992,Latin America & Caribbean,2,7.119
Cuba,1993,Latin America & Caribbean,2,7.147
Cuba,1994,Latin America & Caribbean,2,7.152
Cuba,1995,Latin America & Caribbean,2,7.139
Cuba,1996,Latin America & Caribbean,2,7.118
Cuba,1997,Latin America & Caribbean,2,7.097
Cuba,1998,Latin America & Caribbean,2,7.085
Cuba,1999,Latin America & Caribbean,2,7.085
Cuba,2000,Latin America & Caribbean,2,7.097
Cuba,2001,Latin America & Caribbean,2,7.117
Cuba,2002,Latin America & Caribbean,2,7.139
Cuba,2003,Latin America & Caribbean,2,7.161
Cuba,2004,Latin America & Caribbean,2,7.181
Cuba,2005,Latin America & Caribbean,2,7.203
Cuba,2006,Latin America & Caribbean,2,7.231
Cuba,2007,Latin America & Caribbean,2,7.267
Cuba,2008,Latin America & Caribbean,2,7.315
Cuba,2009,Latin America & Caribbean,2,7.376
Cuba,2010,Latin America & Caribbean,2,7.449
Cuba,2011,Latin America & Caribbean,2,7.534
Cuba,2012,Latin America & Caribbean,2,7.626
